Craigslist URL,Neighborhood,City,State,Zip Code,RentStatusLastRun,RentDateLastRun,HomeStatusLastRun,HomeDateLastRun,||,Last Rat Diff Updated,rat_1_bed,diff_1_bed,rat_2_bed,diff_2_bed,rat_3_bed,diff_3_bed,rat_4_bed,diff_4_bed,rat_5_bed,diff_5_bed,rat_6_bed,diff_6_bed,rat_1_bed_c,diff_1_bed_c,rat_2_bed_c,diff_2_bed_c,rat_3_bed_c,diff_3_bed_c,rat_4_bed_c,diff_4_bed_c,rat_5_bed_c,diff_5_bed_c,rat_6_bed_c,diff_6_bed_c,rat_1_bed_h,diff_1_bed_h,rat_2_bed_h,diff_2_bed_h,rat_3_bed_h,diff_3_bed_h,rat_4_bed_h,diff_4_bed_h,rat_5_bed_h,diff_5_bed_h,rat_6_bed_h,diff_6_bed_h,rat_1_bed_th,diff_1_bed_th,rat_2_bed_th,diff_2_bed_th,rat_3_bed_th,diff_3_bed_th,rat_4_bed_th,diff_4_bed_th,rat_5_bed_th,diff_5_bed_th,rat_6_bed_th,diff_6_bed_th
miami,,Miami,FL,33027,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0.641,592,0.875,274,0.759,656,12.864,-34407,0,0,0,0,0.715,422,0,0,0,0,0,0,0,0,0,0,0,0,0.888,271,0.764,660,12.864,-34407,0,0,0,0,0,0,0.721,586,0.794,433,0,0,0,0
miami,,Miami,FL,33030,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0,0,0.679,533,0.779,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736,438,0.792,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,,Miami,FL,33031,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,,Miami,FL,33032,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0,0,0.597,726,0.653,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609,734,0.661,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,,Miami,FL,33033,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0,0,0.667,533,0.765,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748,410,0.769,416,0,0,0,0,0,0,0,0,0.358,963,0,0,0,0,0,0
miami,,Miami,FL,33034,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,,Miami,FL,33035,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0.474,618,0.412,1009,0.848,261,0,0,0,0,0,0,0,0,0.507,642,0,0,0,0,0,0,0,0,0,0,0,0,0.858,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,,Miami,FL,33037,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,,Miami,FL,33039,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33054,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0,0,0.521,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
