Craigslist URL,Neighborhood,City,State,Zip Code,RentStatusLastRun,RentDateLastRun,HomeStatusLastRun,HomeDateLastRun,||,Last Rat Diff Updated,rat_1_bed,diff_1_bed,rat_2_bed,diff_2_bed,rat_3_bed,diff_3_bed,rat_4_bed,diff_4_bed,rat_5_bed,diff_5_bed,rat_6_bed,diff_6_bed,rat_1_bed_c,diff_1_bed_c,rat_2_bed_c,diff_2_bed_c,rat_3_bed_c,diff_3_bed_c,rat_4_bed_c,diff_4_bed_c,rat_5_bed_c,diff_5_bed_c,rat_6_bed_c,diff_6_bed_c,rat_1_bed_h,diff_1_bed_h,rat_2_bed_h,diff_2_bed_h,rat_3_bed_h,diff_3_bed_h,rat_4_bed_h,diff_4_bed_h,rat_5_bed_h,diff_5_bed_h,rat_6_bed_h,diff_6_bed_h,rat_1_bed_th,diff_1_bed_th,rat_2_bed_th,diff_2_bed_th,rat_3_bed_th,diff_3_bed_th,rat_4_bed_th,diff_4_bed_th,rat_5_bed_th,diff_5_bed_th,rat_6_bed_th,diff_6_bed_th
richmond,Edgewood,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.417,433,1.992,-358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417,433,1.992,-358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Eastview,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Creighton,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Colonial Place,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,3.106,-653,4.251,-1593,3.019,-1512,0,0,0,0,0,0,3.09,-648,0,0,0,0,0,0,0,0,0,0,4.319,-1029,4.251,-1593,3.019,-1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,City Center,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.778,223,1.039,-45,2.968,-1405,0,0,0,0,0,0,0.778,223,1.039,-45,3.8,-1999,0,0,0,0,0,0,0,0,0,0,2.137,-812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Church Hill,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.977,26,1.515,-442,2.751,-984,3.607,-1564,0,0,0,0,0.977,26,1.515,-442,2.875,-1054,0,0,0,0,0,0,0,0,1.577,-495,2.715,-964,3.607,-1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Chimborazo,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.166,417,0.974,21,1.341,-290,0,0,0,0,0,0,0,0,1.601,-488,0,0,0,0,0,0,0,0,0.166,417,0.799,163,1.341,-290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Cherry Gardens,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Carytown,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.808,192,0.967,41,1.023,-30,1.613,-703,0.937,124,0,0,0,0,1.107,-134,0.997,4,0,0,0,0,0,0,0.808,192,0.775,281,1.026,-35,1.613,-703,0.937,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Carver,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.888,93,0.829,176,1.036,-32,1.603,-429,0,0,0,0,0.888,93,0,0,1.24,-216,0,0,0,0,0,0,1.081,-67,0.829,176,1.036,-32,1.603,-429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Carillon,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Byrd Park,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.423,-423,0.696,382,0,0,0.802,402,0,0,0,0,0,0,0.719,354,0,0,0,0,0,0,0,0,1.423,-423,0.673,411,0,0,0.802,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Brookbury,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Broad Rock,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.174,698,0.4,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174,698,0.4,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Blackwell,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.442,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Belmont Woods,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,Bellemeade,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0.232,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Bon Air,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.389,520,0.938,58,1.004,-5,0,0,3.062,-1161,0,0,0,0,0.822,165,0.828,193,0,0,1.881,-496,0,0,0.389,520,1.066,-61,1.025,-28,0,0,3.062,-1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Chamberlayne,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.92,-379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,-379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Chesterfield County,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.177,-165,0.892,127,2.689,-946,0,0,0,0,0,0,1.356,-331,1.198,-232,1.689,-386,0,0,0,0,0,0,0.542,426,0.844,183,2.707,-956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Dumbarton,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.878,54,1.52,-294,0,0,2.47,-748,0,0,0,0,0.837,72,2.071,-605,0,0,0,0,0,0,0,0,1.939,-416,1.515,-291,0,0,2.47,-748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,East Highland Park,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,1.378,-186,0,0,0,0,0,0,0,0,0,0,1.148,-73,0,0,0,0,0,0,0,0,0,0,1.423,-208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Glen Allen,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',2.567,-1352,0.66,364,1.055,-71,0.953,77,3.639,-1343,0,0,0,0,0.654,370,1.141,-180,0,0,0,0,0,0,2.567,-1352,0.924,81,0.926,95,0.953,77,3.639,-1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Henrico County,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.025,-19,1.035,-30,0.969,37,1.882,-728,0,0,0,0,1.025,-19,1.064,-55,1.373,-445,4.103,-2560,0,0,0,0,0,0,0.91,78,0.868,158,1.863,-712,0,0,0,0,0,0,0,0,1.431,-515,0,0,0,0,0,0
richmond,,Highland Springs,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.426,495,0.79,176,2.162,-437,0,0,0,0,0,0,0.248,648,0.539,386,0.824,66,0,0,0,0,0,0,0.458,467,0.81,159,2.178,-443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Lakeside,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.695,331,0.855,161,2.907,-715,0,0,0,0,0,0,0,0,1.404,-447,0,0,0,0,0,0,0,0,0.695,331,0.845,172,2.907,-715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Mechanicsville,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.961,38,1.087,-95,1.761,-590,3.481,-1330,0,0,0,0,1.215,-211,1.198,-216,2.21,-938,0,0,0,0,0,0,0.821,176,1.029,-32,1.75,-581,3.481,-1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Montrose,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Richmond,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.124,-117,0.828,170,1.086,-96,1.29,-375,1.802,-1132,0,0,1.178,-167,1,0,1.301,-334,1.312,-403,0,0,0,0,0.381,582,0.648,348,1.049,-54,1.269,-347,1.802,-1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Sandston,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,1.624,-279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.624,-279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Short Pump,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.099,-107,1.3,-390,1.333,-557,1.31,-613,0,0,0,0,1.099,-107,1.3,-390,1.408,-684,0,0,0,0,0,0,0,0,1.301,-391,1.282,-473,1.31,-613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Tuckahoe,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.01,-10,2.69,-823,0,0,6.029,-2560,0,0,0,0,1.01,-10,3.07,-1008,0,0,0,0,0,0,0,0,1.01,-10,2.634,-796,0,0,6.029,-2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Wyndham,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,4.044,-2228,0,0,0,0,0,0,0,0,0,0,4.111,-2277,0,0,0,0,0,0,0,0,0,0,2.053,-771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Chester,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.668,-667,0.907,104,0.929,95,2.155,-751,0,0,0,0,1.668,-667,0.878,137,0.708,390,0,0,0,0,0,0,0,0,0.912,98,0.93,93,2.155,-751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Midlothian,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.146,-124,1.411,-408,1.039,-46,1.647,-727,4.522,-1983,0,0,1.146,-124,1.345,-343,1.099,-116,1.418,-470,0,0,0,0,0,0,2.048,-1041,0.932,79,1.684,-769,4.522,-1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norfolk,Suburban,Norfolk,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norfolk,South Bayview,Norfolk,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norfolk,Rosemont,Norfolk,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,2.001,-688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.001,-688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norfolk,Roland Park,Norfolk,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norfolk,Ghent,Norfolk,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.254,904,0.761,359,1.121,-186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,904,0.761,359,1.121,-186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norfolk,Downtown Norfolk,Norfolk,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.902,115,0.928,104,2.123,-1674,1.884,-1127,6.103,-2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902,115,0.928,104,2.123,-1674,1.884,-1127,6.103,-2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norfolk,Cottage Road Park,Norfolk,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norfolk,,Chesapeake,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.798,232,0.864,190,1.205,-308,2.185,-1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787,244,0.864,190,1.205,-308,2.185,-1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norfolk,,Hampton,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.217,729,0.383,569,0.768,247,0.744,380,1.271,-258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,729,0.383,569,0.768,247,0.744,380,1.271,-258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norfolk,,Newport News,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.247,714,0.599,350,1.024,-21,0.805,292,1.426,-479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247,714,0.599,350,1.024,-21,0.805,292,1.426,-479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norfolk,,Norfolk,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.265,860,0.798,202,0.692,377,0.745,446,1.254,-326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,860,0.795,205,0.692,377,0.776,392,1.254,-326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norfolk,,Portsmouth,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.317,753,0.348,551,0.774,226,0.791,272,1.853,-682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,753,0.348,551,0.774,226,0.795,266,1.853,-682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norfolk,,Suffolk,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.447,689,1.004,-4,0.94,96,2.366,-1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447,689,1.004,-4,0.94,96,2.366,-1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norfolk,,Virginia Beach,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.825,186,0.952,64,1.207,-311,1.303,-644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825,186,0.952,64,1.207,-311,1.303,-644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norfolk,,Williamsburg,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.656,293,0.989,10,1.182,-245,1.547,-957,0,0,0,0,0.596,344,0.415,541,1.237,-319,0,0,0,0,0,0,0.716,242,1.006,-6,1.181,-244,1.547,-957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fredericksburg,,Fredericksburg,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.799,188,0.996,4,1.203,-262,1.242,-380,1.072,-150,0,0,0,0,1.472,-498,0.371,813,0,0,0,0,0,0,0.799,188,1.259,-273,1.268,-346,1.248,-390,1.072,-150,0,0,0,0,0.455,575,1.203,-262,0.9,157,0,0,0,0
charlottesville,,Charlottesville,VA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.861,166,1.178,-245,0.852,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861,166,1.178,-245,0.852,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanfrancisco,Chinatown,San Francisco,CA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.02,-82,0,0,0,0,0,0,0,0,0,0,1.02,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanfrancisco,Castro,San Francisco,CA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',2.726,-3275,3.088,-5064,2.832,-5495,0,0,0,0,0,0,2.726,-3275,3.016,-4889,2.426,-4277,0,0,0,0,0,0,0,0,5.361,-10576,4.71,-11131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanfrancisco,Tenderloin,San Francisco,CA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.7,-1716,4.34,-4676,0,0,0,0,0,0,0,0,1.7,-1716,4.34,-4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanfrancisco,North Beach,San Francisco,CA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.382,-1245,1.499,-2221,1.911,-4849,1.96,-5233,0,0,0,0,1.382,-1245,1.499,-2221,1.911,-4849,0,0,0,0,0,0,0,0,0,0,0,0,1.96,-5233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanfrancisco,Russian Hill,San Francisco,CA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.556,-1849,2.036,-4350,2.299,-8928,1.466,-5652,8.251,-41499,0,0,1.556,-1849,1.918,-3856,2.219,-8377,1.119,-1441,0,0,0,0,0,0,3.204,-9254,2.326,-9114,2.027,-12449,8.251,-41499,0,0,0,0,2.793,-7530,2.297,-8914,1.303,-3674,0,0,0,0
sanfrancisco,Telegraph Hill,San Francisco,CA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.253,-847,1.422,-1982,2.715,-14149,3.443,-27120,0,0,0,0,1.265,-889,1.422,-1982,3.238,-18459,1.795,-8825,0,0,0,0,0,0,0,0,0,0,5.091,-45415,0,0,0,0,1.13,-437,0,0,2.193,-9839,0,0,0,0,0,0
sanfrancisco,Nob Hill,San Francisco,CA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.636,-1890,1.805,-3246,1.493,-3924,3.257,-17088,0,0,0,0,1.584,-1734,1.77,-3105,1.493,-3924,1.139,-1049,0,0,0,0,0,0,0,0,1.888,-7064,5.376,-33128,0,0,0,0,1.912,-2709,2.21,-4879,0,0,0,0,0,0,0,0
sanfrancisco,Richmond,San Francisco,CA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.747,526,0.699,858,0.865,418,0.88,373,0.577,3169,0,0,0.747,526,0.821,509,0,0,0,0,0,0,0,0,0,0,0.664,957,0.857,444,0.88,373,0.577,3169,0,0,0,0,0.891,312,0.893,331,0,0,0,0,0,0
sanfrancisco,Civic Center,San Francisco,CA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.803,-2101,1.379,-1481,0,0,0,0,0,0,0,0,1.803,-2101,1.379,-1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanfrancisco,Noe Valley,San Francisco,CA,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.453,-1343,1.991,-3938,1.866,-5168,1.997,-9659,0,0,0,0,1.429,-1272,1.752,-2991,1.634,-3783,0,0,0,0,0,0,4.239,-9610,2.474,-5860,2.041,-6214,1.997,-9659,0,0,0,0,0,0,0,0,1.989,-5903,0,0,0,0,0,0
washingtondc,,Washington,DC,,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,,Washington,DC,20002,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.416,-697,1.423,-919,1.317,-860,2.202,-2407,3.124,-5044,1.465,-1629,1.403,-675,1.273,-593,1.612,-1659,0,0,0,0,0,0,1.592,-991,1.501,-1090,1.271,-736,2.202,-2407,3.124,-5044,1.465,-1629,2.909,-3197,0.949,112,1.104,-283,2.032,-2067,3.356,-5595,0,0
washingtondc,,Washington,DC,20003,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.179,-341,1.541,-1299,2.673,-2830,0,0,0,0,0,0,1.179,-341,1.559,-1341,3.005,-3392,0,0,0,0,0,0,1.114,-216,1.532,-1277,2.671,-2827,0,0,0,0,0,0,0,0,1.448,-1076,2.706,-2886,0,0,0,0,0,0
washingtondc,,Washington,DC,20004,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.445,-935,1.218,-784,24.738,-7240,0,0,0,0,0,0,1.451,-946,1.203,-727,24.738,-7240,0,0,0,0,0,0,1.302,-634,1.265,-953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,,Washington,DC,20006,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,11.39,-5195,0,0,0,0,0,0,0,0,0,0,11.39,-5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,,Washington,DC,20007,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.144,-269,1.744,-2019,2.371,-3504,1.952,-3652,0,0,3.096,-8228,1.144,-269,1.544,-1475,0,0,0,0,0,0,0,0,2.154,-2149,1.972,-2635,2.286,-3287,2.201,-4608,0,0,3.096,-8228,0,0,1.513,-1392,3.075,-5302,1.34,-1306,0,0,0,0
washingtondc,,Washington,DC,20008,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.292,-556,1.357,-1020,3.647,-4777,3.5,-5501,0,0,0,0,1.311,-592,1.353,-1010,3.503,-4518,0,0,0,0,0,0,1.156,-296,1.822,-2352,3.535,-4576,3.549,-5607,0,0,0,0,0,0,0,0,4.086,-5571,3.083,-4583,0,0,0,0
washingtondc,,Washington,DC,20009,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.383,-740,1.514,-1418,1.809,-2534,1.363,-1880,1.003,-19,3.288,-6834,1.382,-739,1.478,-1319,0,0,2.663,-8624,0,0,0,0,1.732,-1415,1.529,-1459,2.12,-3508,1.363,-1880,0.946,405,3.288,-6834,1.126,-243,1.77,-2124,1.75,-2350,1.215,-1117,1.055,-414,0,0
washingtondc,,Washington,DC,20010,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.282,-479,1.886,-1748,1.217,-713,2.085,-2441,1.055,-284,0,0,1.282,-479,1.925,-1826,1.164,-539,0,0,0,0,0,0,1.297,-505,1.784,-1547,1.199,-653,1.966,-2173,1.055,-284,0,0,0,0,2.055,-2083,1.392,-1287,2.286,-2893,0,0,0,0
washingtondc,,Washington,DC,20011,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.041,-61,1.197,-451,1.056,-156,1.426,-1181,0,0,3.301,-5063,1.041,-61,1.161,-368,1.409,-1144,0,0,0,0,0,0,0,0,1.386,-882,1.041,-114,1.426,-1181,0,0,3.301,-5063,0,0,0,0,1.086,-241,1.446,-1238,0,0,0,0
washingtondc,,Washington,DC,20012,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.152,-209,1.191,-382,2.105,-1572,1.518,-1398,0,0,0,0,1.152,-209,1.036,-71,0,0,0,0,0,0,0,0,0,0,1.381,-762,2.125,-1601,1.518,-1398,0,0,0,0,0,0,1.466,-931,1.994,-1415,0,0,0,0,0,0
washingtondc,,Washington,DC,20015,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.211,-359,1.77,-1894,2.933,-3377,1.474,-1736,3.896,-5068,0,0,1.211,-359,1.677,-1665,0,0,0,0,0,0,0,0,0,0,1.997,-2453,2.93,-3372,1.474,-1736,3.896,-5068,0,0,0,0,0,0,3.074,-3623,0,0,0,0,0,0
washingtondc,,Washington,DC,20016,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.216,-421,1.09,-295,0.84,1031,3.358,-5011,0,0,4.015,-10092,1.216,-421,1.07,-227,0.81,1227,2.884,-4003,0,0,0,0,1.195,-380,1.283,-923,0.84,1031,3.392,-5082,0,0,4.015,-10092,0,0,1.568,-1853,0.925,481,3.322,-4935,0,0,0,0
washingtondc,,Washington,DC,20017,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.11,-171,1.545,-954,2.802,-1952,0,0,0,0,0,0,1.11,-171,1.581,-1016,3.745,-2973,0,0,0,0,0,0,0,0,1.296,-518,2.713,-1855,0,0,0,0,0,0,0,0,1.392,-686,3.836,-3071,0,0,0,0,0,0
washingtondc,,Washington,DC,20018,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',2.301,-1006,1.263,-409,1.207,-485,0.025,137513,0,0,0,0,2.301,-1006,1.217,-337,0,0,0.021,137987,0,0,0,0,0,0,1.219,-340,1.166,-389,0.025,137425,0,0,0,0,0,0,1.856,-1329,1.326,-764,0.029,136983,0,0,0,0
